Area,Crop,Soil,GPS,Documents,NDVI,Rainfall,Verified
14.78,Wheat,Black,1,1,0.47,1344,0
8.11,Rice,Sandy,1,1,0.86,423,1
14.49,Wheat,Loam,0,1,0.88,1080,0
14.56,Maize,Loam,1,0,0.73,784,0
8.38,Millets,Sandy,1,1,0.91,1237,1
3.7,Wheat,Loam,1,0,0.79,1186,0
14.85,Rice,Loam,1,1,0.65,766,1
12.54,Cotton,Black,1,1,0.36,370,0
14.89,Cotton,Loam,1,1,0.7,574,1
3.87,Rice,Sandy,0,1,0.35,649,0
14.95,Rice,Loam,1,0,0.53,1439,0
12.2,Maize,Clay,1,0,0.28,871,0
1.47,Cotton,Clay,0,1,0.34,1096,0
8.76,Rice,Loam,0,1,0.21,423,0
14.83,Maize,Sandy,0,1,0.86,1440,0
11.09,Wheat,Black,0,1,0.23,744,0
3.19,Maize,Clay,1,0,0.34,334,0
7.66,Millets,Sandy,0,0,0.52,1255,0
2.87,Cotton,Clay,1,0,0.91,1033,0
12.94,Millets,Loam,1,1,0.89,557,1
12.02,Cotton,Loam,1,0,0.45,449,0
6.74,Millets,Sandy,1,0,0.85,370,0
9.19,Cotton,Sandy,1,1,0.89,468,1
2.32,Sugarcane,Sandy,0,0,0.22,657,0
0.81,Sugarcane,Loam,0,0,0.4,324,0
5.3,Sugarcane,Loam,0,1,0.6,1119,0
1.73,Sugarcane,Black,0,1,0.74,1241,0
4.8,Maize,Black,1,1,0.68,889,1
2.1,Millets,Loam,1,0,0.42,1470,0
8.16,Rice,Sandy,1,0,0.34,1291,0
13.83,Rice,Clay,0,1,0.52,314,0
3.5,Cotton,Black,0,1,0.34,1298,0
3.5,Rice,Loam,1,1,0.92,1390,1
11.41,Millets,Clay,1,1,0.27,1341,0
1.6,Rice,Sandy,0,1,0.32,844,0
3.9,Wheat,Black,0,0,0.88,315,0
0.97,Maize,Black,0,1,0.26,723,0
11.09,Sugarcane,Clay,1,0,0.87,737,0
7.58,Millets,Sandy,0,1,0.28,1497,0
9.34,Cotton,Sandy,1,0,0.48,675,0
10.74,Cotton,Loam,1,1,0.46,1037,0
9.95,Millets,Sandy,1,1,0.39,977,0
2.59,Millets,Sandy,1,1,0.76,360,1
4.52,Sugarcane,Black,1,1,0.8,774,1
7.69,Sugarcane,Loam,1,1,0.59,624,1
4.7,Rice,Clay,1,1,0.59,608,1
4.15,Millets,Sandy,1,1,0.25,1210,0
3.18,Rice,Sandy,0,0,0.41,850,0
12.09,Wheat,Sandy,0,1,0.67,396,0
4.63,Rice,Loam,1,0,0.75,1054,0
11.59,Maize,Black,0,0,0.32,382,0
5.27,Rice,Black,0,1,0.67,991,0
5.11,Millets,Loam,0,1,0.6,1412,0
13.54,Maize,Loam,0,0,0.4,479,0
3.94,Millets,Clay,0,0,0.94,780,0
13.22,Sugarcane,Sandy,1,1,0.26,435,0
9.76,Rice,Sandy,0,1,0.77,1278,0
1.24,Millets,Black,1,0,0.89,571,0
5.69,Cotton,Black,1,1,0.65,1471,1
5.3,Rice,Clay,1,1,0.82,1096,1
5.69,Rice,Sandy,1,0,0.4,431,0
3.52,Cotton,Black,0,0,0.88,320,0
2.84,Wheat,Black,1,0,0.45,605,0
7.56,Millets,Black,0,0,0.29,1299,0
1.14,Cotton,Loam,1,0,0.2,639,0
7.28,Millets,Clay,1,0,0.34,1412,0
0.79,Wheat,Loam,1,0,0.23,1107,0
9.05,Cotton,Black,1,0,0.9,670,0
1.49,Maize,Clay,0,0,0.34,943,0
5.12,Sugarcane,Clay,0,1,0.68,1465,0
5.38,Millets,Loam,0,0,0.68,716,0
3.47,Wheat,Loam,1,1,0.48,1240,0
4.15,Wheat,Sandy,0,1,0.6,1346,0
9.17,Rice,Clay,1,1,0.59,564,1
7.9,Millets,Clay,0,0,0.82,555,0
10.78,Sugarcane,Sandy,0,0,0.78,645,0
12.72,Wheat,Clay,1,1,0.68,1299,1
11.09,Rice,Loam,1,0,0.4,347,0
2.05,Millets,Sandy,1,1,0.57,407,1
8.52,Maize,Sandy,1,0,0.41,433,0
11.1,Sugarcane,Black,1,1,0.93,663,1
0.62,Rice,Loam,1,0,0.48,1263,0
7.92,Rice,Sandy,1,1,0.48,505,0
2.17,Sugarcane,Black,1,1,0.25,1264,0
5.92,Maize,Clay,0,1,0.64,847,0
13.25,Rice,Loam,1,1,0.78,523,1
4.74,Sugarcane,Loam,0,0,0.79,393,0
14.8,Maize,Black,0,1,0.79,386,0
3.94,Sugarcane,Loam,1,1,0.34,404,0
13.63,Millets,Loam,1,1,0.93,1011,1
1.93,Maize,Black,1,0,0.45,989,0
10.07,Rice,Sandy,0,0,0.8,1076,0
11.67,Millets,Black,0,1,0.55,632,0
10.4,Cotton,Loam,1,0,0.22,1303,0
7.83,Sugarcane,Sandy,1,0,0.51,665,0
0.58,Wheat,Black,0,0,0.78,497,0
13.58,Sugarcane,Clay,1,0,0.39,994,0
3.28,Millets,Sandy,0,0,0.84,514,0
2.13,Cotton,Loam,0,1,0.28,988,0
9.57,Millets,Black,1,1,0.7,1423,1
8.33,Millets,Clay,0,1,0.5,564,0
14.93,Maize,Sandy,1,1,0.29,1456,0
7.31,Wheat,Clay,1,0,0.6,310,0
8.64,Sugarcane,Sandy,0,0,0.62,703,0
9.93,Sugarcane,Black,1,1,0.75,809,1
13.33,Millets,Loam,0,0,0.26,588,0
3.85,Millets,Loam,1,1,0.77,498,1
10.93,Sugarcane,Black,0,0,0.68,644,0
12.78,Millets,Black,1,1,0.51,1147,1
5.17,Sugarcane,Black,1,1,0.41,1299,0
4.25,Maize,Black,1,1,0.76,1431,1
4.9,Rice,Sandy,1,1,0.77,1065,1
5.47,Rice,Black,0,1,0.71,1028,0
4.28,Millets,Clay,1,1,0.74,1363,1
3.35,Rice,Black,1,1,0.34,416,0
9.46,Wheat,Black,0,1,0.92,1232,0
8.48,Sugarcane,Black,0,0,0.21,514,0
6.05,Millets,Clay,1,0,0.93,566,0
6.21,Rice,Loam,0,0,0.53,455,0
2.65,Sugarcane,Sandy,0,0,0.56,864,0
9.74,Cotton,Clay,1,1,0.67,1018,1
13.62,Maize,Black,1,1,0.29,358,0
3.02,Rice,Sandy,0,0,0.38,444,0
1.71,Sugarcane,Clay,1,0,0.28,527,0
4.99,Sugarcane,Sandy,0,0,0.22,985,0
3.26,Wheat,Loam,1,0,0.83,1050,0
1.58,Millets,Black,1,0,0.36,1314,0
13.83,Sugarcane,Sandy,0,1,0.94,855,0
13.66,Cotton,Clay,0,1,0.55,411,0
3.54,Sugarcane,Sandy,0,0,0.88,798,0
2.29,Rice,Clay,1,1,0.35,529,0
13.45,Wheat,Clay,0,1,0.49,1116,0
10.64,Millets,Sandy,1,1,0.94,954,1
14.86,Sugarcane,Clay,0,1,0.36,527,0
1.95,Maize,Clay,0,0,0.55,954,0
7.05,Maize,Sandy,0,1,0.57,1414,0
8.63,Cotton,Clay,0,0,0.41,1290,0
13.91,Maize,Clay,0,1,0.31,775,0
5.12,Rice,Black,1,1,0.57,994,1
8.87,Wheat,Black,1,0,0.76,1275,0
0.84,Cotton,Sandy,1,0,0.68,377,0
1.28,Sugarcane,Black,1,1,0.27,940,0
13.39,Cotton,Black,1,0,0.83,860,0
0.95,Wheat,Black,1,1,0.75,501,0
3.58,Cotton,Black,0,0,0.58,627,0
14.27,Cotton,Clay,1,1,0.4,1106,0
2.77,Millets,Clay,0,0,0.4,607,0
10.13,Millets,Sandy,0,1,0.22,1091,0
13.49,Cotton,Clay,0,0,0.4,1295,0
13.47,Rice,Loam,1,1,0.67,1188,1
3.11,Rice,Clay,0,1,0.95,1037,0
14.28,Cotton,Black,1,0,0.81,1110,0
9.49,Millets,Black,0,1,0.38,705,0
13.44,Millets,Sandy,0,1,0.77,361,0
7.15,Wheat,Loam,0,1,0.67,509,0
1.36,Maize,Loam,1,0,0.4,1209,0
14.45,Sugarcane,Black,0,0,0.75,403,0
14.2,Millets,Clay,0,0,0.75,1148,0
4.41,Wheat,Black,0,0,0.53,688,0
6.54,Rice,Clay,1,1,0.87,1396,1
11.46,Sugarcane,Clay,1,1,0.2,931,0
13.15,Rice,Loam,0,1,0.26,315,0
14.42,Millets,Clay,1,1,0.39,1424,0
11.93,Rice,Sandy,1,1,0.32,682,0
12.97,Maize,Black,0,1,0.24,1194,0
4.3,Cotton,Sandy,1,0,0.43,670,0
9.7,Wheat,Black,0,1,0.29,429,0
7.02,Maize,Black,1,1,0.58,903,1
9.74,Rice,Loam,1,0,0.77,692,0
0.79,Maize,Clay,0,0,0.52,794,0
11.65,Rice,Sandy,1,1,0.23,496,0
7.07,Millets,Clay,0,0,0.87,606,0
12.97,Sugarcane,Black,0,1,0.91,373,0
6.78,Rice,Sandy,1,1,0.77,1168,1
11.74,Rice,Sandy,0,0,0.21,914,0
12.66,Maize,Black,1,1,0.71,535,1
10.43,Cotton,Black,0,0,0.74,1201,0
11.73,Cotton,Black,0,0,0.64,397,0
11.13,Sugarcane,Clay,1,0,0.94,608,0
1.89,Millets,Black,0,1,0.75,1337,0
10.89,Wheat,Black,1,0,0.71,552,0
12.79,Maize,Black,1,1,0.75,1030,1
4.1,Sugarcane,Black,0,1,0.34,553,0
3.83,Cotton,Black,1,1,0.65,431,1
14.17,Cotton,Loam,0,1,0.78,481,0
9.47,Cotton,Loam,0,0,0.76,723,0
2.54,Cotton,Sandy,1,1,0.6,748,1
3.25,Millets,Clay,1,0,0.86,1214,0
9.0,Cotton,Sandy,0,1,0.81,1080,0
7.9,Rice,Black,1,0,0.34,515,0
11.84,Maize,Clay,1,1,0.33,600,0
4.23,Millets,Loam,1,0,0.76,876,0
3.5,Rice,Sandy,0,1,0.7,1303,0
12.15,Sugarcane,Sandy,0,1,0.82,1492,0
13.68,Maize,Loam,1,1,0.65,554,1
7.67,Wheat,Black,0,0,0.46,1270,0
2.54,Sugarcane,Black,0,0,0.48,1266,0
12.63,Millets,Black,0,1,0.66,995,0
4.78,Rice,Loam,1,1,0.74,1240,1
14.57,Sugarcane,Loam,0,0,0.24,1378,0
11.15,Sugarcane,Sandy,0,0,0.63,1257,0
7.02,Maize,Loam,0,0,0.75,788,0
1.16,Maize,Clay,0,0,0.38,685,0
14.78,Millets,Black,1,1,0.84,376,1
2.89,Millets,Black,1,1,0.85,1096,1
14.33,Wheat,Loam,1,0,0.32,571,0
8.69,Wheat,Sandy,0,1,0.37,1325,0
1.7,Rice,Loam,1,0,0.82,912,0
13.6,Sugarcane,Sandy,1,0,0.24,1463,0
7.33,Wheat,Loam,1,1,0.38,770,0
10.24,Rice,Clay,0,1,0.4,954,0
1.34,Sugarcane,Sandy,1,1,0.27,465,0
10.18,Sugarcane,Loam,0,0,0.22,1122,0
5.78,Maize,Black,0,0,0.5,380,0
4.72,Cotton,Clay,1,0,0.43,542,0
1.26,Cotton,Black,0,0,0.59,978,0
13.43,Wheat,Black,0,0,0.56,501,0
12.66,Wheat,Black,1,0,0.63,1116,0
7.16,Maize,Clay,0,0,0.68,527,0
5.89,Wheat,Clay,0,0,0.74,370,0
2.26,Rice,Sandy,0,1,0.31,659,0
9.98,Cotton,Black,0,0,0.25,1041,0
1.3,Wheat,Sandy,1,1,0.63,848,0
12.81,Wheat,Loam,1,1,0.33,1313,0
1.35,Sugarcane,Black,1,0,0.94,961,0
9.89,Rice,Clay,0,1,0.85,1176,0
8.48,Sugarcane,Black,1,1,0.48,1437,0
11.06,Maize,Clay,1,0,0.37,1498,0
13.69,Millets,Sandy,0,0,0.67,419,0
3.53,Rice,Black,1,0,0.21,1205,0
14.98,Maize,Loam,1,0,0.45,415,0
10.99,Millets,Clay,1,0,0.5,793,0
0.67,Sugarcane,Clay,0,0,0.44,962,0
2.36,Maize,Black,0,1,0.75,731,0
5.94,Millets,Loam,1,1,0.78,1333,1
6.19,Millets,Clay,0,1,0.25,693,0
10.56,Cotton,Black,1,0,0.92,1019,0
7.35,Cotton,Clay,1,1,0.33,1264,0
5.09,Wheat,Clay,1,1,0.57,481,1
6.81,Maize,Black,1,0,0.44,1191,0
8.49,Millets,Black,1,0,0.2,785,0
6.63,Cotton,Loam,1,1,0.95,1440,1
4.34,Cotton,Loam,1,1,0.37,1234,0
13.63,Rice,Loam,1,0,0.28,889,0
2.52,Cotton,Black,0,0,0.95,922,0
4.29,Cotton,Loam,0,1,0.21,760,0
7.64,Maize,Clay,1,0,0.76,1279,0
6.08,Rice,Sandy,0,1,0.43,843,0
3.88,Rice,Sandy,1,0,0.83,374,0
12.46,Rice,Sandy,1,0,0.39,955,0
3.27,Sugarcane,Sandy,1,0,0.48,1240,0
5.66,Maize,Clay,0,1,0.37,689,0
0.83,Millets,Loam,0,1,0.95,1251,0
13.28,Sugarcane,Loam,1,0,0.91,504,0
14.8,Millets,Loam,1,0,0.34,590,0
5.43,Millets,Loam,0,0,0.81,681,0
2.62,Sugarcane,Clay,0,0,0.44,1210,0
7.05,Maize,Loam,0,0,0.9,940,0
1.24,Sugarcane,Black,1,1,0.24,819,0
4.26,Wheat,Black,1,0,0.35,430,0
6.61,Millets,Black,1,1,0.92,365,1
8.15,Wheat,Clay,1,1,0.45,590,0
3.9,Maize,Clay,0,1,0.56,942,0
3.36,Cotton,Sandy,1,0,0.53,1313,0
3.28,Rice,Clay,0,0,0.36,473,0
4.46,Millets,Clay,0,1,0.7,746,0
8.13,Wheat,Black,1,0,0.46,1019,0
5.6,Millets,Sandy,1,0,0.56,699,0
10.4,Sugarcane,Sandy,1,1,0.21,664,0
14.0,Cotton,Clay,1,1,0.81,627,1
9.27,Rice,Black,0,0,0.95,419,0
2.42,Sugarcane,Black,1,1,0.69,1362,1
9.0,Sugarcane,Sandy,1,0,0.35,1322,0
4.15,Millets,Clay,0,1,0.24,1019,0
13.73,Millets,Loam,1,1,0.74,422,1
9.17,Millets,Sandy,1,0,0.35,505,0
8.89,Sugarcane,Black,0,0,0.5,996,0
1.84,Cotton,Loam,0,1,0.26,495,0
14.28,Maize,Black,0,1,0.43,1033,0
1.89,Cotton,Loam,1,0,0.57,1456,0
14.71,Rice,Clay,0,1,0.3,636,0
3.4,Rice,Clay,0,0,0.52,1078,0
13.45,Maize,Sandy,0,0,0.44,1177,0
7.58,Rice,Sandy,0,1,0.45,1452,0
8.05,Maize,Loam,0,1,0.79,1182,0
9.01,Wheat,Sandy,1,0,0.89,1476,0
2.26,Wheat,Sandy,0,0,0.28,331,0
6.06,Cotton,Black,1,1,0.7,397,1
12.85,Wheat,Black,1,1,0.8,882,1
5.89,Cotton,Black,1,0,0.51,1116,0
10.84,Sugarcane,Loam,1,0,0.27,607,0
9.77,Rice,Clay,0,0,0.63,472,0
5.74,Wheat,Loam,0,1,0.63,964,0
12.04,Sugarcane,Sandy,1,1,0.49,1385,0
11.19,Sugarcane,Clay,1,1,0.55,1497,1
6.8,Wheat,Loam,1,1,0.44,856,0
12.64,Maize,Loam,0,0,0.59,977,0
1.03,Cotton,Sandy,1,1,0.84,597,0
11.93,Cotton,Black,0,0,0.23,1295,0
7.22,Millets,Loam,0,1,0.62,1323,0
4.36,Rice,Black,0,0,0.49,765,0
7.49,Sugarcane,Clay,1,1,0.33,1305,0
10.76,Cotton,Clay,1,1,0.4,771,0
10.67,Maize,Sandy,0,1,0.36,1445,0
11.75,Wheat,Black,1,0,0.9,784,0
9.07,Millets,Sandy,1,1,0.64,1386,1
13.71,Wheat,Loam,0,0,0.46,1025,0
1.04,Millets,Loam,0,0,0.85,472,0
8.07,Wheat,Clay,0,0,0.84,344,0
9.83,Sugarcane,Sandy,0,0,0.66,969,0
13.75,Maize,Black,1,0,0.52,560,0
12.14,Wheat,Sandy,1,0,0.29,600,0
5.04,Wheat,Sandy,1,1,0.23,342,0
11.91,Cotton,Black,1,1,0.65,630,1
9.59,Cotton,Black,1,0,0.88,1178,0
14.59,Wheat,Clay,1,1,0.83,1094,1
14.71,Wheat,Black,1,0,0.56,1363,0
3.37,Wheat,Loam,1,0,0.91,984,0
12.79,Rice,Loam,0,1,0.44,751,0
5.79,Wheat,Clay,1,1,0.95,1481,1
4.42,Rice,Clay,0,0,0.47,1180,0
8.05,Rice,Clay,1,1,0.5,900,1
8.46,Cotton,Sandy,0,0,0.87,1045,0
2.0,Millets,Clay,0,1,0.65,964,0
4.39,Millets,Clay,1,0,0.67,1416,0
8.23,Wheat,Clay,1,0,0.92,979,0
12.13,Millets,Sandy,1,1,0.77,641,1
5.58,Wheat,Clay,0,0,0.85,1471,0
8.51,Cotton,Sandy,1,0,0.8,614,0
11.39,Maize,Black,1,0,0.75,1266,0
3.68,Sugarcane,Loam,0,0,0.61,303,0
6.86,Sugarcane,Black,1,1,0.29,1295,0
14.46,Sugarcane,Loam,1,1,0.23,1416,0
1.28,Maize,Loam,0,1,0.88,1196,0
7.35,Maize,Clay,0,0,0.86,551,0
11.19,Maize,Black,1,0,0.43,523,0
5.68,Cotton,Black,0,0,0.44,1084,0
0.75,Cotton,Loam,1,0,0.43,889,0
13.97,Rice,Sandy,1,0,0.28,1149,0
8.07,Wheat,Clay,0,1,0.36,1171,0
4.29,Wheat,Sandy,1,1,0.61,1224,1
1.54,Maize,Loam,0,1,0.79,1353,0
1.62,Cotton,Loam,0,1,0.25,657,0
4.08,Cotton,Clay,0,1,0.23,593,0
5.82,Cotton,Sandy,0,1,0.5,624,0
11.45,Rice,Clay,0,0,0.42,302,0
2.75,Wheat,Loam,0,1,0.38,1141,0
2.85,Sugarcane,Sandy,1,1,0.31,1158,0
7.83,Sugarcane,Loam,0,1,0.83,1205,0
6.22,Rice,Loam,1,0,0.8,397,0
4.58,Rice,Sandy,1,1,0.61,1025,1
13.49,Wheat,Sandy,1,0,0.23,1285,0
13.2,Rice,Clay,1,0,0.58,767,0
1.97,Wheat,Black,1,0,0.41,573,0
12.39,Maize,Black,0,0,0.75,743,0
10.41,Wheat,Clay,0,1,0.63,1387,0
7.67,Wheat,Clay,1,0,0.9,1314,0
10.49,Wheat,Black,0,0,0.68,480,0
0.88,Wheat,Loam,1,0,0.59,721,0
10.1,Cotton,Black,0,0,0.46,335,0
1.68,Millets,Loam,1,0,0.79,636,0
4.31,Wheat,Sandy,1,0,0.41,959,0
2.69,Sugarcane,Clay,1,1,0.55,1356,1
9.89,Maize,Black,0,1,0.78,1300,0
11.03,Sugarcane,Black,1,0,0.74,923,0
9.57,Millets,Black,1,1,0.56,664,1
10.78,Sugarcane,Sandy,0,0,0.4,895,0
3.51,Millets,Clay,0,1,0.53,1036,0
9.82,Rice,Loam,0,1,0.62,403,0
5.32,Sugarcane,Black,1,0,0.23,745,0
10.2,Sugarcane,Clay,0,1,0.79,416,0
10.22,Wheat,Black,1,0,0.45,929,0
6.33,Wheat,Black,1,1,0.85,354,1
12.81,Maize,Loam,0,1,0.88,921,0
1.34,Millets,Loam,0,0,0.42,601,0
1.88,Cotton,Loam,0,0,0.49,593,0
7.15,Cotton,Clay,0,1,0.3,699,0
9.43,Rice,Black,1,1,0.66,1099,1
9.99,Rice,Sandy,1,0,0.59,599,0
12.72,Sugarcane,Clay,0,1,0.75,1277,0
14.04,Maize,Clay,0,0,0.48,826,0
2.17,Maize,Sandy,0,1,0.24,1161,0
12.01,Sugarcane,Loam,1,1,0.6,1361,1
3.98,Rice,Clay,1,0,0.6,1277,0
1.38,Sugarcane,Black,0,0,0.31,1444,0
12.05,Wheat,Clay,0,0,0.42,407,0
1.18,Millets,Clay,1,1,0.89,695,0
5.44,Sugarcane,Black,1,0,0.81,1075,0
10.21,Maize,Black,0,1,0.77,904,0
5.34,Cotton,Loam,0,0,0.29,784,0
2.54,Cotton,Loam,1,1,0.47,316,0
10.56,Wheat,Black,1,0,0.56,1488,0
4.5,Millets,Black,1,0,0.8,385,0
3.8,Wheat,Loam,1,1,0.45,565,0
0.91,Cotton,Black,0,1,0.25,1044,0
0.82,Maize,Sandy,0,1,0.65,750,0
4.9,Millets,Sandy,0,0,0.28,897,0
9.84,Sugarcane,Loam,1,1,0.58,635,1
9.33,Cotton,Sandy,1,0,0.75,484,0
11.66,Sugarcane,Loam,0,1,0.44,998,0
0.55,Maize,Loam,0,1,0.93,611,0
8.59,Cotton,Loam,0,0,0.77,1041,0
14.13,Cotton,Sandy,1,0,0.91,500,0
5.38,Rice,Clay,0,1,0.57,357,0
14.89,Millets,Black,0,0,0.6,1318,0
7.68,Sugarcane,Sandy,0,1,0.58,1030,0
10.09,Wheat,Sandy,0,0,0.35,764,0
5.06,Millets,Loam,1,1,0.9,1465,1
4.84,Wheat,Clay,1,1,0.37,870,0
13.88,Cotton,Black,1,1,0.37,1408,0
12.54,Maize,Clay,0,1,0.3,351,0
14.68,Cotton,Clay,1,1,0.43,1421,0
2.9,Maize,Sandy,1,1,0.74,716,1
6.46,Wheat,Sandy,1,0,0.31,1026,0
7.36,Wheat,Sandy,0,0,0.75,420,0
14.63,Cotton,Clay,0,1,0.81,382,0
4.14,Cotton,Black,1,0,0.7,1310,0
8.62,Wheat,Black,0,0,0.6,943,0
3.02,Cotton,Sandy,0,1,0.4,783,0
4.35,Maize,Loam,1,0,0.49,469,0
8.97,Rice,Sandy,0,0,0.55,565,0
11.92,Sugarcane,Sandy,1,1,0.52,872,1
2.34,Rice,Black,1,1,0.59,1212,1
14.83,Rice,Black,1,0,0.24,353,0
14.18,Cotton,Black,1,0,0.77,916,0
1.16,Sugarcane,Clay,1,1,0.83,817,0
11.5,Millets,Black,1,1,0.37,797,0
2.71,Millets,Black,0,0,0.82,825,0
9.64,Cotton,Loam,0,1,0.37,1343,0
9.61,Rice,Loam,1,0,0.59,1256,0
12.16,Rice,Black,0,0,0.39,1392,0
2.96,Cotton,Loam,0,1,0.25,498,0
11.78,Maize,Loam,0,0,0.72,1218,0
7.49,Cotton,Black,0,1,0.23,1251,0
9.37,Rice,Loam,0,1,0.36,345,0
12.75,Wheat,Sandy,0,1,0.24,1347,0
5.54,Rice,Black,0,0,0.62,440,0
11.66,Rice,Sandy,1,0,0.88,446,0
8.34,Millets,Black,1,0,0.73,625,0
1.38,Maize,Sandy,0,0,0.28,1140,0
4.1,Rice,Sandy,0,1,0.73,1221,0
13.1,Sugarcane,Black,1,1,0.57,1208,1
13.85,Wheat,Sandy,1,1,0.73,443,1
10.42,Rice,Clay,0,0,0.91,1062,0
8.51,Cotton,Clay,1,1,0.71,1285,1
1.73,Sugarcane,Black,0,0,0.37,850,0
7.74,Maize,Loam,1,1,0.68,1066,1
1.91,Rice,Black,1,1,0.21,1336,0
5.34,Maize,Clay,1,1,0.29,1416,0
1.1,Rice,Clay,1,1,0.85,1287,0
13.63,Maize,Clay,1,1,0.77,1440,1
1.88,Millets,Sandy,1,1,0.23,801,0
1.12,Wheat,Black,1,0,0.9,1108,0
6.0,Rice,Loam,1,1,0.69,1104,1
3.95,Maize,Clay,1,0,0.33,815,0
3.41,Rice,Loam,1,0,0.53,512,0
12.26,Rice,Sandy,0,0,0.25,523,0
14.89,Maize,Clay,1,0,0.27,594,0
5.25,Millets,Black,0,0,0.34,1160,0
10.13,Maize,Loam,1,0,0.47,768,0
1.88,Wheat,Clay,0,0,0.56,972,0
13.91,Maize,Loam,1,0,0.57,928,0
2.41,Wheat,Clay,1,1,0.83,1089,1
2.64,Millets,Black,0,1,0.89,1473,0
5.07,Maize,Loam,1,1,0.54,614,1
1.8,Rice,Clay,0,1,0.54,1360,0
10.52,Millets,Clay,0,0,0.77,376,0
7.99,Millets,Sandy,1,1,0.21,884,0
0.91,Millets,Sandy,0,0,0.88,799,0
13.14,Sugarcane,Sandy,0,0,0.66,1447,0
11.11,Millets,Clay,1,0,0.52,841,0
12.95,Millets,Loam,0,0,0.76,1132,0
3.48,Sugarcane,Sandy,1,1,0.91,529,1
7.47,Millets,Loam,0,0,0.59,1366,0
11.07,Sugarcane,Sandy,0,0,0.26,487,0
1.27,Rice,Loam,1,0,0.22,661,0
6.6,Wheat,Clay,0,1,0.59,719,0
5.69,Rice,Clay,0,1,0.57,443,0
6.19,Sugarcane,Clay,1,1,0.54,493,1
11.41,Millets,Sandy,1,0,0.53,894,0
13.08,Rice,Loam,0,1,0.59,810,0
8.54,Maize,Black,1,1,0.82,497,1
3.83,Millets,Sandy,1,0,0.85,1474,0
6.72,Maize,Loam,1,0,0.35,984,0
14.44,Sugarcane,Loam,0,1,0.69,611,0
14.17,Millets,Sandy,0,0,0.48,1261,0
7.33,Rice,Black,0,1,0.68,711,0
1.73,Sugarcane,Clay,0,1,0.56,1313,0
3.33,Maize,Loam,1,1,0.51,686,1
13.4,Sugarcane,Loam,0,1,0.88,953,0
2.7,Rice,Black,1,1,0.92,583,1
5.01,Cotton,Black,1,0,0.29,909,0
0.53,Maize,Black,0,1,0.89,1418,0
6.57,Rice,Black,1,1,0.51,1201,1
8.51,Wheat,Clay,0,0,0.76,555,0
6.37,Millets,Sandy,0,1,0.86,521,0
13.09,Wheat,Sandy,1,0,0.86,607,0
1.81,Cotton,Loam,1,0,0.79,986,0
12.03,Rice,Sandy,1,0,0.94,1201,0
4.77,Millets,Clay,1,0,0.63,535,0
11.75,Cotton,Clay,0,0,0.88,1381,0
10.74,Maize,Sandy,1,0,0.3,741,0
1.65,Cotton,Sandy,1,1,0.28,398,0
12.03,Sugarcane,Clay,1,0,0.31,658,0
14.31,Cotton,Sandy,1,0,0.37,1285,0
8.15,Millets,Sandy,1,1,0.54,1147,1
12.91,Maize,Black,0,0,0.63,1338,0
4.07,Cotton,Sandy,0,0,0.61,1294,0
0.77,Maize,Black,1,1,0.47,884,0
14.19,Millets,Loam,0,1,0.67,1346,0
5.15,Millets,Sandy,0,1,0.68,1402,0
3.01,Millets,Black,1,0,0.69,729,0
4.02,Cotton,Loam,1,0,0.39,1035,0
2.46,Cotton,Clay,1,0,0.84,437,0
9.94,Maize,Sandy,0,0,0.25,1479,0
12.16,Rice,Black,1,0,0.22,429,0
7.6,Wheat,Clay,1,0,0.38,749,0
5.75,Rice,Black,1,1,0.83,562,1
6.72,Sugarcane,Clay,0,1,0.39,573,0
11.25,Wheat,Sandy,1,1,0.58,514,1
1.22,Sugarcane,Black,1,1,0.56,807,0
2.8,Cotton,Black,1,0,0.37,1046,0
1.14,Sugarcane,Clay,0,1,0.63,325,0
12.43,Rice,Black,0,0,0.36,1458,0
13.5,Millets,Clay,1,1,0.57,302,1
6.55,Millets,Clay,0,1,0.35,791,0
9.32,Cotton,Clay,0,1,0.31,1035,0
7.34,Cotton,Clay,1,1,0.69,1405,1
2.39,Rice,Loam,0,1,0.48,785,0
5.98,Cotton,Black,1,1,0.84,979,1
9.08,Sugarcane,Black,0,1,0.26,1198,0
9.89,Maize,Loam,0,1,0.3,516,0
12.19,Maize,Black,1,0,0.21,305,0
7.09,Wheat,Black,1,0,0.87,387,0
10.63,Cotton,Loam,0,1,0.37,607,0
9.23,Wheat,Black,1,0,0.36,871,0
5.15,Rice,Loam,1,1,0.56,1165,1
8.92,Cotton,Black,1,1,0.61,1246,1
11.9,Sugarcane,Black,1,0,0.22,1342,0
5.58,Maize,Black,1,0,0.51,881,0
2.42,Sugarcane,Loam,1,0,0.87,413,0
5.39,Millets,Sandy,0,0,0.81,583,0
4.51,Cotton,Sandy,1,1,0.77,1448,1
10.39,Maize,Black,0,0,0.45,970,0
2.49,Sugarcane,Black,0,0,0.67,734,0
11.23,Sugarcane,Sandy,0,1,0.72,390,0
3.42,Wheat,Clay,0,0,0.41,1344,0
2.67,Wheat,Clay,0,1,0.36,1397,0
7.67,Wheat,Clay,1,1,0.72,577,1
11.59,Millets,Black,1,0,0.85,452,0
12.23,Sugarcane,Sandy,0,0,0.83,1466,0
6.59,Cotton,Sandy,1,0,0.47,1106,0
11.07,Cotton,Black,0,0,0.72,1235,0
13.26,Wheat,Clay,1,0,0.87,1199,0
